SALARY,LEVEL,AIP,GLOBAL_BUSINESS,SECTOR,MEMBER_FIRM,GENDER,EDUCATION,HIRE_SOURCE,TOTAL_YOE,AIP_PERCENT
91700.0,Senior consultant,18000.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,9.0,20.0
94000.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,4.0,19.0
103000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.5,15.0
94300.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,13.0
118700.0,Senior consultant,25200.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,5.5,21.0
173700.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,10.0,15.0
,Analyst,,Advisory,GPS,Deloitte US,Male,Bachelors,Campus hire,1.0,
122000.0,Senior consultant,29100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,4.5,24.0
212000.0,Senior manager,35000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,20.0,17.0
113900.0,Senior consultant,20000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,5.5,18.0
173400.0,Senior manager,51800.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,12.0,30.0
93000.0,Consultant,2500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,2.0,3.0
94700.0,Consultant,9900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,3.75,10.0
78900.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.5,
108000.0,Senior consultant,12500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.5,12.0
111500.0,Consultant,9800.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,9.0
231400.0,Senior manager,88400.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,12.0,38.0
84000.0,Senior consultant,,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,
122000.0,Manager,47000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,6.0,39.0
72300.0,Consultant,,Advisory,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,1.0,
205166.0,Senior manager,36000.0,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,15.0,18.0
217000.0,Senior manager,50000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,14.0,23.0
91900.0,Consultant,69000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.5,75.0
160000.0,Manager,14000.0,Advisory,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,20.0,9.0
190000.0,Senior manager,38000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,9.0,20.0
,Senior consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,5.0,
79700.0,Consultant,3000.0,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,1.5,4.0
102700.0,Consultant,2300.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,3.0,2.0
91950.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,8.0
,Senior consultant,8000.0,Advisory,Commercial,Deloitte US,Male,MBA,Experienced hire,6.0,
143600.0,Manager,13900.0,Consulting,GPS,Deloitte US,Female,MBA,Campus hire,4.5,10.0
170200.0,Manager,41000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,5.5,24.0
75900.0,Analyst,2000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,2.0,3.0
97100.0,Consultant,13900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.8,14.0
92600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,5.0
143900.0,Manager,7000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Experienced hire,10.0,5.0
127800.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,10.0,10.0
84400.0,Consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.0,15.0
90000.0,Consultant,18000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,3.0,20.0
125000.0,Senior consultant,20900.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,17.0
122950.0,Senior consultant,17200.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,5.0,14.0
160000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,10.0,25.0
92600.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,3.0
232000.0,Senior manager,52000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,22.0
164800.0,Manager,15000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,8.0,9.0
94700.0,Consultant,12000.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,13.0
126300.0,Senior consultant,8000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Experienced hire,7.0,6.0
99300.0,Senior consultant,5600.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,5.5,6.0
91000.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Campus hire,6.0,20.0
,Consultant,18000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.0,
131000.0,Senior consultant,29.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,3.5,0.0
84200.0,Analyst,4000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,0.5,5.0
272000.0,Senior manager,52000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,25.0,19.0
175700.0,Senior manager,52200.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,8.5,30.0
82500.0,Analyst,4000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,1.0,5.0
92600.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.0,3.0
135000.0,Manager,35000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.0,26.0
145300.0,Manager,12900.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,9.0
188000.0,Senior manager,35000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,10.0,19.0
90600.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,6.0
98000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,3.0
92500.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.3,3.0
125000.0,Senior consultant,12000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,5.0,10.0
149200.0,Manager,20800.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,12.0,14.0
86100.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,3.0,8.0
187000.0,Manager,73100.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,9.0,39.0
,Senior consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,7.0,
155000.0,Senior consultant,14000.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,15.0,9.0
136500.0,Manager,35000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,7.0,26.0
141400.0,Manager,44000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,7.0,31.0
88000.0,Analyst,1800.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,1.0,2.0
178000.0,Senior manager,40000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,12.0,22.0
125200.0,Senior consultant,20800.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.5,17.0
90600.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.0,3.0
229000.0,Senior manager,100000.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,18.0,44.0
78900.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,2.0,4.0
95000.0,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,3.0,
190000.0,Senior manager,35000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,11.0,18.0
86000.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,4.5,14.0
86500.0,Consultant,17300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,20.0
131500.0,Manager,31500.0,Consulting,GPS,Deloitte US,Female,Bachelors,Experienced hire,6.0,24.0
170000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,9.0,24.0
91850.0,Senior consultant,10000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,5.0,11.0
73000.0,Consultant,5000.0,Advisory,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.0,7.0
186000.0,Senior manager,19000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Experienced hire,12.0,10.0
197500.0,Senior manager,20000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Experienced hire,13.0,10.0
186000.0,Manager,20000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,15.0,11.0
126000.0,Manager,8000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,15.0,6.0
138000.0,Manager,,Consulting,GPS,Deloitte US,Female,MBA,Campus hire,9.0,
170000.0,Manager,53200.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,7.0,31.0
118700.0,Senior consultant,29100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.0,25.0
112900.0,Consultant,14000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,5.0,12.0
123100.0,Senior consultant,18100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.5,15.0
127500.0,Senior consultant,12000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,6.0,9.0
,Senior manager,63000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,
177300.0,Manager,29100.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,13.0,16.0
114000.0,Consultant,4100.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.0,4.0
124100.0,Senior consultant,2100.0,Consulting,Commercial,Deloitte US,Male,MBA,Experienced hire,13.0,2.0
78900.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.5,4.0
131000.0,Senior consultant,12900.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,10.0
138000.0,Senior consultant,25000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,7.0,18.0
,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,
125100.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Female,MBA,Experienced hire,4.0,14.0
91600.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,7.0,8.0
165600.0,Senior consultant,7500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,0.5,5.0
,Consultant,,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,5.0,
134300.0,Senior consultant,16100.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,8.0,12.0
165000.0,Manager,22600.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,2.0,14.0
89800.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,6.0
118000.0,Manager,25000.0,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,4.5,21.0
274500.0,Senior manager,58000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,14.0,21.0
116600.0,Senior consultant,11000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,5.0,9.0
111000.0,Consultant,8200.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,7.0
92350.0,Senior consultant,,Advisory,GPS,Deloitte US,Female,Bachelors,Experienced hire,5.0,
103200.0,Senior consultant,33500.0,Consulting,GPS,Deloitte US,Female,MBA,Campus hire,6.0,32.0
,Consultant,,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.0,
98000.0,Consultant,13000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.5,13.0
100100.0,Senior consultant,14300.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,5.0,14.0
162000.0,Manager,42000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,9.0,26.0
152700.0,Manager,14500.0,Advisory,Commercial,Deloitte US,Prefer not to say,Bachelors,Experienced hire,14.0,9.0
180000.0,Manager,19300.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,35.0,11.0
106500.0,Consultant,,Consulting,Commercial,Deloitte US,Female,Bachelors,Experienced hire,4.0,
166800.0,Senior consultant,9700.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,4.5,6.0
171000.0,Manager,43000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,8.0,25.0
163300.0,Manager,23500.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,20.0,14.0
131000.0,Manager,33000.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Experienced hire,11.0,25.0
110000.0,Senior consultant,8000.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,11.0,7.0
175000.0,Manager,32000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,7.0,18.0
96900.0,Senior consultant,7300.0,Advisory,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.8,8.0
111000.0,Senior consultant,26.0,Advisory,GPS,Deloitte US,Female,Bachelors,Campus hire,5.0,0.0
,Manager,20000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,12.0,
82500.0,Analyst,,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,0.75,
98500.0,Consultant,12500.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,3.5,13.0
140000.0,Manager,52200.0,Consulting,GPS,Deloitte US,Prefer not to say,Bachelors,Campus hire,9.5,37.0
170000.0,Manager,53500.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,8.0,31.0
140000.0,Senior consultant,40000.0,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,8.0,29.0
107500.0,Consultant,20000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,3.0,19.0
145000.0,Senior manager,34600.0,Consulting,GPS,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,11.0,24.0
78100.0,Consultant,,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,2.0,
94100.0,Consultant,12300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,3.5,13.0
125900.0,Senior consultant,34000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,5.5,27.0
74800.0,Analyst,4000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,0.8,5.0
104000.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Experienced hire,6.0,17.0
105000.0,Senior consultant,12500.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,4.5,12.0
131000.0,Senior consultant,20000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,4.0,15.0
172000.0,Manager,18500.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,9.0,11.0
79000.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.5,6.0
78900.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,1.75,6.0
142000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,11.0,11.0
137500.0,Manager,16000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,8.0,12.0
206800.0,Senior manager,40000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,20.0,19.0
120900.0,Manager,20800.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,6.75,17.0
168200.0,Manager,29100.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,7.0,17.0
105400.0,Consultant,9700.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.0,9.0
161400.0,Manager,12900.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,5.0,8.0
110500.0,Senior consultant,19000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,3.5,17.0
162300.0,Senior manager,52200.0,Consulting,GPS,Deloitte US,Male,MBA,Experienced hire,12.0,32.0
140000.0,Manager,40000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,8.0,29.0
77700.0,Analyst,4000.0,Advisory,Commercial,Deloitte US,Male,Bachelors,Campus hire,0.5,5.0
201800.0,Senior manager,28700.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,12.0,14.0
168200.0,Manager,44100.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,6.75,26.0
90000.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.0,8.0
78900.0,Consultant,3000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,4.0
133000.0,Senior consultant,31500.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,8.0,24.0
170000.0,Manager,20000.0,Consulting,Commercial,Deloitte US,Female,MBA,Campus hire,4.5,12.0
97100.0,Consultant,13900.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,3.5,14.0
91100.0,Consultant,7300.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,2.5,8.0
180000.0,Senior manager,51000.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Experienced hire,17.0,28.0
83000.0,Consultant,6600.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.0,8.0
101800.0,Senior consultant,12300.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,12.0
96250.0,Consultant,5000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,5.0
172200.0,Manager,36000.0,Consulting,Commercial,Deloitte US,Male,MBA,Campus hire,10.0,21.0
88000.0,Consultant,3000.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,3.0
90200.0,Consultant,5.0,Consulting,Commercial,Deloitte US,Female,Bachelors,Campus hire,2.0,0.0
92000.0,Senior consultant,10000.0,Advisory,GPS,Deloitte US,Male,Bachelors,Experienced hire,7.0,11.0
97800.0,Senior consultant,18000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Experienced hire,4.0,18.0
78000.0,Consultant,5000.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.0,6.0
120000.0,Senior consultant,16000.0,Advisory,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,4.0,13.0
202900.0,Senior manager,34600.0,Consulting,Commercial,Deloitte US,Female,MBA,Experienced hire,15.0,17.0
119900.0,Manager,18500.0,Consulting,GPS,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,14.0,15.0
101100.0,Consultant,16200.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,3.8,16.0
257000.0,Senior manager,,Consulting,Commercial,Deloitte US,Prefer not to say,Master's Degree (non-MBA),Experienced hire,20.0,
110000.0,Senior consultant,20000.0,Consulting,GPS,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,18.0
,Senior consultant,9700.0,Consulting,GPS,Deloitte US,Male,MBA,Campus hire,10.0,
,Consultant,,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,1.8,
87100.0,Consultant,6900.0,Consulting,GPS,Deloitte US,Female,Bachelors,Campus hire,2.8,8.0
250000.0,Senior manager,70000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,17.0,28.0
143400.0,Manager,26000.0,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,5.0,18.0
142000.0,Senior consultant,15000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,6.0,11.0
137900.0,Senior consultant,34000.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Campus hire,6.0,25.0
96100.0,Senior consultant,6900.0,Consulting,GPS,Deloitte US,Male,Bachelors,Campus hire,5.0,7.0
113000.0,Senior consultant,10800.0,Consulting,Commercial,Deloitte US,Male,Bachelors,Campus hire,4.0,10.0
200000.0,Senior manager,80000.0,Consulting,Commercial,Deloitte US,Prefer not to say,MBA,Campus hire,12.0,40.0
,Consultant,,Consulting,Commercial,Deloitte US,Female,Master's Degree (non-MBA),Campus hire,2.0,
225000.0,Senior manager,53500.0,Consulting,Commercial,Deloitte US,Male,Master's Degree (non-MBA),Experienced hire,10.0,24.0
